station_european_code	component_code	component_caption	component_name	component_FWD	measurement_european_group_code	measurement_unit	measurement_group_start_date	measurement_group_end_date	measurement_latest_AIRBASE	measurement_european_code	measurement_start_date	measurement_end_date	measurement_automatic	measurement_technique_principle	measurement_equipment	integration_time_frequency	calibration_unit	height_sampling_point	length_sampling_line	location_sampling_point	sampling_time	sampling_time_unit	calibration_frequency	integration_time_unit	calibration_method	calibration_description
BEPN029	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN029	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN029	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN029	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2009-01-01		2011-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPN035	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2008-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPN035	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1999-01-01	2009-01-01	2008-12-31	100	1999-01-01	2009-01-01	no	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPR701	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2010-01-01		2012-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR701	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2010-01-01		2011-12-31	100	2010-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR750	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2011-12-31	100	2000-01-01		yes	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPR801	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2000-01-01		2012-12-31	100	2000-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR801	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1995-01-01		2011-12-31	100	1995-01-01		yes	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPSZ01	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01		2008-12-31	100	2001-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ01	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2000-01-01	2009-01-01	2008-12-31	100	2000-01-01	2009-01-01	no	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPSZ02	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPSZ02	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2011-12-31	100	2000-01-01		yes	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPZL01	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	4406	Chrysene	chrysene (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5616	Benzo(b)fluoranthene in PM10	Benzo(b)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5625	Benzo(k)fluoranthene in PM10	Benzo(k)fluoranthene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2001-01-01	2009-12-31	2009-12-31	100	2001-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPZL01	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2008-01-01	2009-12-31	2009-12-31	100	2008-01-01	2009-12-31	no	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPBLD1	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1997-01-01	2004-12-31		100	1997-01-01	2004-12-31	no	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPIHE2	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2000-01-01		2006-12-31	100	2000-01-01		no	High performance liquid chromatography - mass spectrometry (	Thermo Scientific: Trace GC ultra + DSQII	1		0	0		0			day	calibration filter	
BEPMEU1	381	Benzo(e)pyrene	Benzo(e)pyrene (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	1998-03-01		2012-12-31	100	1998-03-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPMEU1	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1998-01-01		2010-06-30	100	1998-01-01		no	High performance liquid chromatography - mass spectrometry (	Thermo Scientific: Trace GC ultra + DSQII	1		0	0		0			day	calibration filter	
BEPN043	381	Benzo(e)pyrene	Benzo(e)pyrene (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2009-01-01	2010-12-31	2010-12-31	100	2009-01-01	2010-12-31	no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPN043	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2009-08-01		2009-12-31	100	2009-08-01		no	High performance liquid chromatography - mass spectrometry (	Thermo Scientific: Trace GC ultra + DSQII	1		0	0		0			day	calibration filter	
BEPR001	381	Benzo(e)pyrene	Benzo(e)pyrene (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	2006-01-01		2012-12-31	100	2006-01-01		no	UNKNOWN	UNKNOWN	1		2	2		0			day		
BEPR001	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	2006-07-01		2009-12-31	100	2006-07-01		no	High performance liquid chromatography - mass spectrometry (	Thermo Scientific: Trace GC ultra + DSQII	1		2	2		0			day		
BEPR002	381	Benzo(e)pyrene	Benzo(e)pyrene (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	5129	BaP in PM10	Benzo(a)pyrene in PM10 (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	5609	Benzo(a)anthracene in PM10	Benzo(a)anthracene in PM10 (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	5654	Indeno-(1,2,3-cd)pyrene in PM	indeno_123cd_pyrene in PM10 (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	5763	Dibenzo(ah)anthracene in PM10	Dibenzo(ah)anthracene in PM10 (air+aerosol)	no	100	ng/m3	1998-11-01		2012-12-31	100	1998-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR002	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1998-01-01		2011-12-31	100	1998-01-01		no	High performance liquid chromatography - mass spectrometry (	Thermo Scientific: Trace GC ultra + DSQII	1		0	0		0			day	calibration filter	
BEPR003	6015	BaP	Benzo(a)pyrene (air+aerosol)	no	100	ng/m3	1998-01-01			100	1998-01-01		yes	UNKNOWN	UNKNOWN	1		0	0		0			day	calibration filter	
BEPR012	381	Benzo(e)pyrene	Benzo(e)pyrene (air+aerosol)	no	100	ng/m3	1997-11-01		2012-12-31	100	1997-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR012	622	Benzo(ghi)perylene	Benzo(ghi)perylene (air+aerosol)	no	100	ng/m3	1997-11-01		2012-12-31	100	1997-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR012	643	Fluoranthene	fluoranthene (air+aerosol)	no	100	ng/m3	1997-11-01		2012-12-31	100	1997-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
BEPR012	715	Pyrene	pyrene (air+aerosol)	no	100	ng/m3	1997-11-01		2012-12-31	100	1997-11-01		no	LVS - automatic filter change 1 m3/h	UNKNOWN	1		2	2		0			day		
